model,pretrained,corruption,severity,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,ece_mean,ece_std,ece_min,ece_max,nll_mean,nll_std,nll_min,nll_max,brier_mean,brier_std,brier_min,brier_max,aurc_mean,aurc_std,aurc_min,aurc_max,risk_at_80_mean,risk_at_80_std,risk_at_80_min,risk_at_80_max
ViT-B-32,openai,motion_blur,2,0.7766416666666668,0.01000213234841208,0.7567,0.7883,0.07967888678287463,0.030288423036521562,0.0350903919637203,0.1350347085028887,0.705264059330605,0.04650154507352993,0.6507568189184803,0.7911308781946588,0.3195634252793353,0.01612799750060618,0.3003202803621732,0.3540679665922926,0.06460559318464136,0.006521416750922811,0.0572339783527608,0.0808501099169332,0.13014583333333332,0.0093556365687248,0.118125,0.146625
ViT-B-32,openai,motion_blur,3,0.7016083333333333,0.01178446267786785,0.6756,0.7186,0.055643744068716916,0.03167851410398016,0.0134859777078032,0.1118020994439721,0.8908579521094606,0.04688234738159956,0.8325695141304085,0.9625874171384852,0.40265413558468516,0.015135041853058553,0.3821144952441006,0.427775189301763,0.10544056319652555,0.007625065801123634,0.0959643921700836,0.1191984043381732,0.20284375,0.01072170231671173,0.187,0.227125
ViT-B-32,openai,motion_blur,4,0.7048083333333333,0.011975236443544144,0.6755,0.7181,0.05832983099253222,0.03166118418534249,0.0172061516016721,0.1162791739962995,0.887715063533071,0.04662966604204995,0.8299134780347824,0.9562603879189624,0.4009642741039848,0.01511017435033957,0.3807368369200608,0.4265479926722042,0.10425929782548504,0.008193184291372465,0.0944479504203481,0.1200006017920557,0.19962500000000002,0.010686386837297427,0.183875,0.224875
ViT-B-32,openai,motion_blur,5,0.6424666666666666,0.012328410155802563,0.6114,0.6583,0.04706500894476964,0.029151524877255593,0.0132739355772733,0.0971398357793688,1.0482771478554131,0.04926024236034641,0.9867707177466551,1.1217297483668487,0.4701261336669178,0.015335578307539777,0.4489845073577913,0.4955054713531541,0.1463563022376603,0.009385010040797424,0.1348985018615686,0.1614266178191199,0.26458333333333334,0.011784081777267731,0.25075,0.294875
ViT-B-32,openai,pixelate,1,0.8295916666666666,0.009774778149850158,0.8178,0.8464,0.08104931904114779,0.030168159260781577,0.0347223751276731,0.1203959179088473,0.5661377220853908,0.04612246800942909,0.50363815615576,0.648759943787463,0.2551305740537521,0.016776138638957754,0.2314630303949165,0.2891589168444511,0.04153970897769809,0.004662387293733946,0.0351005954343476,0.0521263140523877,0.08236458333333334,0.007650285632912764,0.070875,0.097
ViT-B-32,openai,pixelate,2,0.7574333333333333,0.01496622460034191,0.7356,0.7814,0.0661739220651487,0.03215495638677946,0.0169896848276257,0.1158864856794476,0.7498662571728048,0.05055194898234956,0.6673744780717065,0.8195621124016097,0.33919047169822863,0.01779923926949795,0.3091858650084261,0.3638671646131544,0.07303352880490795,0.007258052217177784,0.0619925748053028,0.0863453363796551,0.14454166666666665,0.01265532287101743,0.1245,0.16275
ViT-B-32,openai,pixelate,3,0.7132999999999999,0.017288251396935326,0.6891,0.7427,0.059343106630444474,0.032149316225459086,0.0139240869417786,0.1110953038290143,0.8706977228627487,0.05521910637819336,0.7776973048639458,0.94606579465526,0.3925628480725199,0.018828042547243577,0.3600995292367054,0.4186557889956879,0.09943691928202773,0.009383380411889845,0.0849976664506765,0.1164449377420384,0.18882291666666665,0.01489560817799744,0.16375,0.20975
ViT-B-32,openai,pixelate,4,0.59995,0.019798920999066393,0.5674,0.6364,0.049748254694106625,0.01480907045779961,0.0301520648747682,0.0745923923209309,1.162509690535926,0.06187627846275134,1.05851512862413,1.2502646693681398,0.5203435949756248,0.019800532420844168,0.4847164399361064,0.5478325245504356,0.18510843727753465,0.013879227995320952,0.1611731532540649,0.2061706671681576,0.311375,0.019485863174013178,0.278625,0.348875
ViT-B-32,openai,pixelate,5,0.4845333333333333,0.020242050441114066,0.4574,0.5197,0.043027398387963524,0.013504473157910197,0.0231515206322073,0.067894703271985,1.4666244614560082,0.06590424073888802,1.360260041942332,1.5871012237669757,0.6345191088656453,0.01940903613046731,0.6012647836371425,0.6645872546731197,0.2840905090521621,0.01749120091205143,0.2570808570713349,0.3124199985055285,0.4413125,0.022433202614550028,0.405625,0.47475
ViT-B-32,openai,shot_noise,1,0.8101666666666666,0.011433788311470308,0.7855,0.8248,0.08486143654212353,0.029912095970653106,0.0352529483154416,0.1437539406388998,0.6118077654682462,0.05230498229420922,0.5568157998982078,0.7058293727143293,0.2815885342845588,0.01969826531613815,0.2626659790964956,0.3212619671862962,0.05174503547555861,0.007073885788573368,0.0457201786157279,0.0683098268848842,0.10340624999999999,0.010527713022174985,0.090375,0.123875
ViT-B-32,openai,shot_noise,2,0.7365750000000001,0.01556722226638103,0.7067,0.7549,0.07456655531165497,0.030222988881296983,0.0240817121997475,0.1473692340582609,0.8031367719327623,0.058416670334009664,0.7393442485484502,0.9189336710610332,0.36750163440951983,0.021617603347716913,0.3467854964677618,0.4146480844738371,0.08790918200821336,0.01126319174862183,0.0763856518703089,0.1153803368468884,0.1699375,0.01442895014450903,0.1535,0.197875
ViT-B-32,openai,shot_noise,3,0.5640999999999999,0.02357876548545707,0.5287,0.5921,0.049611716104671334,0.02846354201485741,0.0166196549877524,0.1281683562025428,1.256171961926103,0.07397905451666856,1.1752619010034937,1.434910387541295,0.5532336128894553,0.023447383883720647,0.5280188453642067,0.6068549759977222,0.20592118754436886,0.020692151330415028,0.1789844538045278,0.2500824036243771,0.35071874999999997,0.025442622892679338,0.319,0.39025
ViT-B-32,openai,shot_noise,4,0.4982583333333333,0.025808964557206705,0.4546,0.5338,0.0435717407017325,0.024493438102674556,0.0200765794888138,0.1150422469072044,1.4386964180448836,0.08281782701410195,1.3524352343773156,1.6540063581389763,0.6198501404012026,0.02388089628571657,0.5948510470168095,0.6755092800751532,0.2681837354812504,0.025699491635624013,0.2316358318295339,0.3232408902585523,0.4252604166666667,0.029577683652800665,0.38125,0.476
ViT-B-32,openai,shot_noise,5,0.40805,0.027637704811954402,0.3649,0.4506,0.04754259659380958,0.02268176997795811,0.0172031223461031,0.0897878088377416,1.6946048268414653,0.0982406829658936,1.602129244505559,1.9614240572797956,0.7096402447733494,0.02402656158852138,0.6810568881774538,0.765613210156724,0.37118733165044443,0.0319010969879718,0.3207477143643675,0.4333379134917537,0.5307291666666667,0.03199484303853677,0.48125,0.581
ViT-B-32,openai,snow,1,0.8434916666666666,0.009388625452045019,0.8227,0.856,0.08801821720997488,0.029299456146250978,0.0447888109415769,0.1330179517313838,0.5308760114047941,0.05099140771613552,0.4727987480064465,0.648920232325037,0.2414440183527842,0.018897079476896065,0.2213272589352738,0.2886595004061136,0.03919620786348977,0.0052423083536690205,0.0342484586599326,0.053304862394005,0.07559375,0.007948364075536096,0.06675,0.0955
ViT-B-32,openai,snow,2,0.7807333333333334,0.011526675254566831,0.7613,0.7981,0.08515903513530886,0.030229031464667346,0.0391999631881713,0.1320500536486506,0.6949137952942254,0.0529219590251838,0.6369900118241907,0.8179134742306797,0.3152967404374482,0.01833359852385595,0.2955490508147583,0.3601753989238467,0.06252136507648799,0.006166137052582071,0.0562143209504447,0.0789010782444103,0.12391666666666667,0.00847746567332621,0.112125,0.142875
ViT-B-32,openai,snow,3,0.7764416666666666,0.01144921262345012,0.7554,0.7939,0.08655434937744085,0.030360768723114256,0.0378711024805903,0.1304453289575874,0.7119260104107573,0.05414791970071519,0.6507291956719949,0.8351325873749589,0.32311832068861074,0.019025396868364318,0.3022850703815906,0.3684761112132841,0.06600806657829834,0.006435684462966881,0.0589514144236196,0.0822710912372304,0.131,0.008950463421217112,0.117125,0.14975
ViT-B-32,openai,snow,4,0.7408166666666668,0.011167797319511948,0.7209,0.7589,0.07610581348159656,0.02999928798789143,0.0267054872646927,0.1208392902955413,0.7996216089563605,0.055126242763174044,0.7396666388618958,0.9297832536659906,0.3605985358342887,0.018514633623742956,0.3411112986953211,0.4066406290618441,0.08207218965811008,0.007372934310672854,0.0747197196621013,0.1022813708669817,0.16160416666666666,0.009616781221417394,0.147,0.1815
ViT-B-32,openai,snow,5,0.7168666666666667,0.013366602433156342,0.6855,0.7364,0.09040716427167252,0.030148819089553858,0.0401432674467563,0.1397936688475311,0.8788790093528625,0.059357608472103265,0.8170249009591102,1.0277831272424585,0.3934935035303008,0.01963479972399625,0.3744517189886331,0.4440764477180608,0.09385039386854283,0.008309982687572737,0.0857757541651651,0.1180387412532926,0.18342708333333335,0.011260154297815192,0.169125,0.21325
ViT-B-32,openai,zoom_blur,1,0.80735,0.00946942448092811,0.7905,0.8206,0.08395887556734179,0.031159842736263238,0.0351005582302808,0.1403213950797915,0.6242703752317434,0.04735154914118427,0.5670098654474693,0.7205866126090019,0.28278811325509984,0.01652583730645086,0.2629971774337575,0.3192225009083458,0.05112151389888104,0.005491664176281281,0.0454532866199182,0.0645990761088911,0.10203125,0.008932850030034701,0.093125,0.11875
ViT-B-32,openai,zoom_blur,2,0.7983750000000001,0.010418874917449295,0.7812,0.8104,0.0842655522368848,0.028922099562937956,0.0388577648311853,0.1394467176407575,0.6493953269902227,0.04936895063272141,0.5903419532976755,0.745613478481599,0.29324372452549935,0.017249901978490165,0.2729030518299731,0.3295931327782709,0.05477472422740142,0.006129195707642879,0.0488885365095073,0.0696873919637399,0.109,0.008471543274666399,0.09825,0.125625
ViT-B-32,openai,zoom_blur,3,0.771275,0.010584046742836398,0.7524,0.7844,0.08105723665182786,0.029905143770009305,0.0340315636262297,0.1397738116040826,0.7215083435969274,0.05149783137428695,0.659608952458912,0.8184225412602943,0.3256750892080637,0.0177642782282694,0.3048044429425846,0.3609573755169342,0.0675746036208963,0.007060048441196691,0.0606933068823068,0.0836503161925143,0.13379166666666667,0.008874012962612015,0.123375,0.149375
ViT-B-32,openai,zoom_blur,4,0.7455083333333333,0.011734987185439277,0.7241,0.7608,0.0807108478757242,0.028577863914569145,0.0366553875491023,0.1396196495831013,0.7922967381551583,0.054820593852190146,0.7250015459026796,0.8947410013007109,0.35718399214984836,0.018887877960786677,0.3339534757895017,0.3931964641411833,0.08126806782073218,0.008446585876727683,0.072467571447556,0.0990141618282656,0.15883333333333333,0.010460196924387696,0.1455,0.176375
ViT-B-32,openai,zoom_blur,5,0.6906583333333334,0.01230029255626454,0.6683,0.7053,0.06531390826404089,0.028316725771978288,0.0256214245021343,0.1249376314282417,0.9292925788210114,0.0579462480165179,0.856696881525147,1.0354220318205662,0.41760140576420596,0.019519551103848228,0.3931916346587455,0.4508385117018535,0.11398571108682241,0.010663897999072604,0.1005395487771497,0.1319294715673027,0.21375,0.012215047538328954,0.201125,0.237375
